id_vehicule;Marque;Modèle;ANNEE_CIRCUL;Valeur_a_neuf;Valeur_venale;id_proprietaire
2871;IVECO;STRALIS;2012;7000000;4500000;533
2872;LESITRAILER;LESITRAILER;2013;5000000;5000000;791
2873;NISSAN;MICRA;2012;;;1671
2874;MERCEDES;E320;2000;1600000;600000;937
2875;HYUNDAI;HD35;2016;;;834
2876;HYUNDAI;HD35;2016;2900000;2000000;1261
2877;DACIA;STEP WAY;2016;;;1834
2878;RENAULT;CLIO4;2014;;;1174
2879;JAC;JAC;2016;2315000;1800000;1275
2880;RENAULT;SYMBOL;2016;;;885
2881;DACIA;DUSTER;2015;;;866
2882;SEAT;LEON;2013;1700000;1200000;1255
2883;PEUGEOT;208;2015;;;706
2884;TOYOTA;YARIS;2009;1350000;877500;1753
2885;SEAT;IBIZA;2012;;;601
2886;RENAULT;SYMBOLE;2016;;;955
2887;RENAULT;MEGANE;2014;1680000;1600000;805
2888;SEAT;IBIZA;2016;;;1700
2889;SKODA;FABIA;2013;;;1474
2890;HYUNDAI;CRETA;2016;3490000;3000000;1276
2891;CITROEN;ELYSEE;2013;1600000;1000000;1664
2892;RENAULT;KANGOO;2013;;;37
2893;SKODA;FABIA;2004;1329000;600000;1418
2894;DFSK;DFSK;2013;;;17
2895;RENAULT;CLIO CAMPUS;2015;;;374
2896;OPEL;CORSA;2008;1500000;1000000;1710
2897;SUBARU;SUBARU;2009;4000000;1800000;1287
2898;DACIA;SANDERO;2016;;;1895
2899;DACIA;SANDERO;2016;;;1506
2900;RENAULT;TRAFIC;2008;2400000;800000;141
2901;RENAULT;KANGOO;1998;500000;500000;1987
2902;PEUGEOT;PARTNER;2014;;;392
2903;HYUNDAI;ATOS;2011;;;394
2904;HAFEI;HAFEI;2007;800000;300000;382
2905;CHEVROLET;CHEVROLET;2010;1400000;650000;1064
2906;NISSAN;MICRA;2013;;;690
2907;RENAULT;R19;1995;;;651
2908;RENAULT;MEGANE3;2008;1500000;1500000;91
2909;MARUTI;MARUTI;2012;;;854
2910;RENAULT;SYMBOL;2016;;;1505
2911;TOYOTA;COROLLA;2008;1930000;1520000;1445
2912;NISSAN;XTRAIL;2005;2800000;700000;2000
2913;TOYOTA;TOYOTA;1987;800000;700000;636
2914;PEUGEOT;208;2013;;;1220
2915;FORD;FOCUS;2011;2000000;1000000;849
2916;DFAC;CAMIONETTE;2014;2535000;600000;1628
2917;SKODA;OCTAVIA;2014;;;806
2918;MERCEDES;CLASSE C;2000;2000000;400000;1242
2919;CHERY;QQ;2013;500000;500000;769
2920;RENAULT;R4;1982;700000;300000;1086
2921;HAIMA;HAIMA;2015;1200000;1000000;1873
2922;RENAULT;CAMPUS;2013;;;1028
2923;OPEL;CORSA;2016;;;587
2924;RENAULT;CLIO4;2014;;;1219
2925;PEUGEOT;208;2014;;;1728
2926;DFSK;DFSK;2013;;;1266
2927;PEUGEOT;206 PLUS;2011;800000;800000;553
2928;RENAULT;SYMBOL;2016;;;576
2929;OPEL;ASTRA;2012;;;1016
2930;HYUNDAI;I10;2014;;;816
2931;RENAULT;R9;1983;700000;500000;662
2932;FIAT;DUBLO;2009;2940000;900000;863
2933;SEAT;IBIZA;2014;;;1652
2934;CHEVROLET;CHEVROLET;2014;1500000;1500000;557
2935;DACIA;STEP WAY;2016;1499500;1250000;709
2936;FORD;KA;2014;1000000;650000;1767
2937;SUZUKI;CELERIO;2010;800000;500000;1429
2938;TOYOTA;YARIS;2013;;;326
2939;SKODA;YETI;2014;1750000;1550000;1948
2940;DACIA;DUSTER;2014;;;565
2941;VOLKSWAGEN;POLO;2013;;;526
2942;SEAT;IBIZA;2012;;;1642
2943;VOLKS WAGEN;PASSAT;2013;;;200
2944;RENAULT;KANGOO;2004;1000000;600000;981
2945;PEUGEOT;208;2015;;;232
2946;CHEVROLET;AVEO;2016;1600000;600000;1199
2947;HYUNDAI;I10;2017;;;624
2948;AUDI;A6;2012;5000000;5000000;1510
2949;PEUGEOT;PARTNER;2005;1000000;800000;1159
2950;PEUGEOT;208;2013;;;1772
2951;RENAULT;CAMPUS;2012;;;1066
2952;DACIA;LOGAN;2015;;;815
2953;RENAULT;SYMBOL;2016;;;1771
2954;PEUGEOT;3008;2013;2900000;2400000;1053
2955;PEUGEOT;PARTNER;2013;;;1722
2956;RENAULT;CLIO 3;2008;1800000;1030000;1887
2957;PEUGEOT;207;2009;;;935
2958;BMW;318;2011;3500000;2800000;1892
2959;RENAULT;SYMBOL;2016;;;1817
2960;VOLKS WAGEN;GOLF 6;2011;3000000;1600000;1089
2961;FIAT;DOBLO;2016;2455000;2455000;1218
2962;RENAULT;CLIO;2011;;;346
2963;AUDI;A4;2016;5500000;5000000;1792
2964;HONDA;CIVIC;2006;1480000;900000;1302
2965;RENAULT;CLIO4;2015;;;1977
2966;MERCEDES;MERCEDES;2012;5000000;3500000;778
2967;NISSAN;TIDA;2011;1200000;1200000;904
2968;VOLKSWAGEN;TIGUAN;2014;3000000;2800000;1950
2969;PEUGEOT;207;2012;;;738
2970;KIA;RIO;2014;;;1711
2971;DACIA;LOGANE;2015;1000000;1000000;769
2972;RENAULT;CLIO COMPUS;2010;1500000;1000000;984
2973;PEUGEOT;308;2010;1500000;1100000;294
2974;MERCEDES;GLE;2016;11000000;10000000;962
2975;HYUNDAI;ATOS;2011;;;445
2976;CHEVROLET;CRUZE;2015;1590000;1510000;1417
2977;RENAULT;CLIO;2003;650000;450000;173
2978;1010;DFAC;2013;900000;80000;187
2979;PEUGEOT;407;2005;1000000;500000;1891
2980;BMW;X3;2008;1600000;1500000;302
2981;DACIA;DUSTER;2016;;;758
2982;AUDI;A3;2019;5500000;5000000;976
2983;CHEVROLET;AVEO;2015;1200000;1600000;415
2984;VOLKSWAGEN;GOLF3;1995;1300000;900000;443
2985;RENAULT;MEGANE 3;2012;2500000;900000;1818
2986;MERCEDES;ML;2013;8000000;5000000;1517
2987;PEUGEOT;206;2003;;;395
2988;VOLKSWAGEN;POLO;2017;;;1318
2989;JAC;J2;2012;1000000;600000;1463
2990;SKODA;YETI;2012;2800000;2300000;674
2991;CHEVROLET;AVEO;2005;1400000;800000;1447
2992;TOYOTA;YARIS;2010;1500000;1000000;412
2993;HYUNDAI;I20;2014;1300000;1300000;126
2994;RENAULT;R5;1981;500000;140000;1921
2995;DACIA;DACIA;2016;1235500;1000000;1503
2996;PEUGEOT;208;2015;;;402
2997;RENAULT;SYMBOL;2010;;;334
2998;SKODA;FABIA;2015;;;213
2999;PEUGEOT;PARTNAIRE;2006;1200000;500000;1879
3000;KIA;PICANTO;2011;1050000;1000000;576
3001;CITROEN;BERLINGO;2008;;;1725
3002;PEUGEOT;206;2006;;;963
3003;KIA;SORENTO;2012;2800000;1800000;1629
3004;VOLKSWAGEN;GOLF2;1989;500000;400000;261
3005;TOYOTA;HILUX;2016;2800000;2600000;1014
3006;VOLKSWAGEN;POLO;2016;;;1978
3007;TOYOTA;YARIS;2006;;;1182
3008;AUDI;A6;2016;;;1832
3009;PEUGEOT;208;2015;;;64
3010;TOYOTA;YARIS;2014;1600000;1600000;338
3011;TOYOTA;YARIS;2006;;;922
3012;DACIA;LOGAN;2014;;;65
3013;RENAULT;R18;1983;800000;360000;1076
3014;VOLKSWAGEN;GOLF 4;2008;1800000;1000000;1193
3015;TOYOTA;YARIS;2016;;;98
3016;CITROEN;C3;2008;1300000;800000;1136
3017;OPEL;ASTRA;2012;2300000;1510000;1785
3018;HYUNDAI;ATOS;2009;1200000;900000;1977
3019;NISSAN;PATHFINDER;2005;1500000;1500000;663
3020;RENAULT;SENIC;2012;1400000;1000000;745
3021;VOKSWAGEN;CADDY;2013;2000000;2000000;1658
3022;TOYOTA;HILUX;2009;;;1561
3023;RENAULT;CLIO;2002;900000;350000;1441
3024;RENAULT;CAPTUR;2014;1860000;1800000;1759
3025;TOYOTA;YARIS;2008;;;133
3026;OPEL;CORSA;2016;700000;700000;680
3027;SUZUKI;CELERIO;2012;1100000;820000;1207
3028;PEUGEOT;206;2000;500000;300000;796
3029;KIA;PICANTO;2008;;;199
3030;CITROEN;BERLINGO;2013;2300000;1800000;1089
3031;RENAULT;MASTER;2011;2190000;1800000;1560
3032;DACIA;DUSTER;2014;;;1987
3033;DAIHATSU;TERIOS;2007;1500000;1000000;630
3034;HYUNDAI;ATOS;2004;;;571
3035;KIA;PICANTO;2014;;;125
3036;RENAULT;SYMBOLE;2012;1472000;700000;1440
3037;TOYOTA;HYLUX;2006;1800000;1200000;1613
3038;DACIA;LOGANE;2011;1400000;1000000;462
3039;PEUGEOT;J5;1987;1500000;500000;541
3040;RENAULT;MEGANE;2015;;;996
3041;DACIA;LOGAN;2013;;;764
3042;RENAULT;SYMBOL;2013;;;1607
3043;DACIA;LOGAN;2014;;;622
3044;KIA;PICANTO;2012;;;22
3045;TOYOTA;AURIS;2009;1960000;900000;418
3046;CHEVROLET;AVEO;2006;1200000;500000;884
3047;PEUGEOT;504;1982;200000;200000;685
3048;MERCEDES;CLASSE C;2015;4500000;4000000;499
3049;RENAULT;CLIO4;2016;;;1663
3050;PEUGEOT;208;2015;;;376
3051;PEUGEOT;301;2013;;;808
3052;VOLKSWAGEN;AMAROK;2011;2500000;1000000;1048
3053;DACIA;DACIA;2015;1500000;1400000;1519
3054;SEAT;IBIZA;2015;;;276
3055;SKODA;RAPID;2013;;;1629
3056;HAIMA;HAIMA 1;2011;1200000;800000;1804
3057;SEAT;IBIZA;2013;;;1943
3058;KIA;KIA;2019;3800000;2000000;1737
3059;PEUGEOT;208;2014;;;923
3060;TOYOTA;COROLLA VERSO;2014;2500000;2000000;1724
3061;PEUGEOT;208;2013;;;143
3062;DACIA;DUSTER;2015;;;884
3063;PEUGEOT;208;2013;;;1950
3064;RENAULT;CLIO3;2009;1600000;1100000;515
3065;SKODA;RAPID;2014;;;246
3066;RENAULT;CLIO3;2011;1140000;1000000;1134
3067;RENAULT;KANGO;2007;2500000;1000000;1001
3068;KIA;SPORTAGE;2014;;;485
3069;VOLKS WAGEN;BORA;2003;800000;800000;286
3070;CHEVROLET;CAPTIVA;2012;2000000;1510000;227
3071;DACIA;DUSTER;2015;;;281
3072;HYNDAI;TUCSON;2016;4247310;3000000;1129
3073;SEAT;LEON;2015;;;1148
3074;PEUGEOT;208;2016;;;1940
3075;DACIA;DUSTER;2013;;;960
3076;PEUGEOT;PARTNER;2013;;;169
3077;VOLKSWAGEN;POLO;2016;2200000;2200000;870
3078;RENAULT;CLIO;1996;1200000;400000;491
3079;KIA;K2700;2011;2600000;1000000;1123
3080;MARUTI;MARUTI;2012;800000;650000;1688
3081;NISSAN;QASHQAI;2010;2600000;1200000;1849
3082;TOYOTA;COROLLA;2015;;;1803
3083;VOLKSWAGEN;TIGUAN;2016;;;1678
3084;PEUGEOT;208;2015;;;1334
3085;SEAT;LEON;2009;2000000;1000000;551
3086;KIA;KIA;2010;1200000;800000;1060
3087;LAND ROVER;EVOQUE;2014;5500000;5500000;1883
3088;PEUGEOT;308;2016;1750000;800000;940
3089;VOLKSWAGEN;TIGUAN;2017;;;1435
3090;DACIA;DUSTER;2015;;;1586
3091;NISSAN;SUNNY;2015;1375000;1100000;1385
3092;CITROEN;BERLINGO;2000;2000000;1000000;1307
3093;PEUGEOT;206;2008;750000;750000;970
3094;VOKSWAGEN;POLO;2013;;;886
3095;VOKSWAGEN;POLO;2013;;;101
3096;RENAULT;CLIO;1997;1000000;1000000;1863
3097;VOLKS WAGEN;GOLF;2016;;;1290
3098;TOYOTA;HILUX;2009;1400000;800000;46
3099;LAND ROVER;LAND ROVER;2008;3000000;2500000;1921
3100;PEUGEOT;PARTNER;2015;;;1711
3101;PEUGEOT;EXPERT;2015;;;103
3102;PEUGEOT;PARTNER;2014;;;7
3103;PEUGEOT;PARTNER;2015;;;471
3104;PEUGEOT;PARTNER;2015;;;1315
3105;HYUNDAI;ACCENT;2016;;;539
3106;TOYOTA;HILLUX;2011;1600000;1000000;1901
3107;HYUNDAI;ATOZ;2005;1000000;500000;107
3108;OPEL;ASTRA H;2008;1500000;1000000;1230
3109;RENAULT;SYMBOL;2012;;;798
3110;CITROEN;XSARA;2011;1200000;1200000;992
3111;SUZUKI;SUZUKI;2011;1000000;800000;1517
3112;PEUGEOT;308;2011;;;30
3113;TOYOTA;YARIS;2016;;;697
3114;DACIA;DUSTER;2014;;;917
3115;MAZDA;MAZDA;1991;1800000;400000;584
3116;JMC;JMC;2014;3850000;2800000;1577
3117;MERCEDES;MERCEDES 166;2017;10000000;7000000;1066
3118;DACIA;DUSTER;2014;;;713
3119;RENAULT;SYMBOLE;2016;;;1090
3120;CITROEN;C3;2014;1200000;1200000;1247
3121;MERCEDES;C220;1999;4000000;700000;1705
3122;VOLKSWAGEN;POLO;1998;700000;245000;145
3123;SONACOME;SONACOME;1977;1000000;700000;1044
3124;CHEVROLET;CRUZ;2010;1600000;1000000;1172
3125;FIAT;PALIO;2004;;;1755
3126;RENAULT;R18;1982;800000;500000;561
3127;DACIA;LOGAN;2015;;;1722
3128;BOMBARDIER CAB AM;QUAD;2016;3300000;3300000;1693
3129;SEAT;IBIZA;2013;;;1665
3130;RENAULT;CLIO4;2016;;;1926
3131;RENAULT;CLIO;2009;1348500;1000000;811
3132;CITROEN;C4;2014;;;545
3133;VOLKS WAGEN;GOLF 7;2016;5000000;2850000;232
3134;PEUGEOT;4008;2012;2800000;2000000;1793
3135;RENAULT;CLIO 4;2013;;;725
3136;CHEVROLET;AVEO;2009;;;817
3137;MERCEDES;GLA;2017;7500000;7000000;720
3138;DACIA;DUSTER;2015;;;1425
3139;VOLKS WAGEN;GOLF;2009;1700000;2000000;146
3140;PEUGEOT;406;2002;1500000;500000;1308
3141;OPEL;INSIGNIA;2013;;;1922
3142;PEUGEOT;407;2004;2000000;500000;1979
3143;RENAULT;CLIO4;2015;;;210
3144;CHEVROLET;OPTRA;2014;1700000;900000;1373
3145;VOLKSWAGEN;POLO;2013;;;909
3146;HYUNDAI;H1;2009;2000000;700000;1827
3147;SKODA;SKODA;2015;1700000;1700000;1074
3148;HYUNDAI;EON;2013;;;1398
3149;HYUNDAI;I10;2015;1034000;1034000;393
3150;DACIA;STEEP WAY;2017;1700000;1550000;580
3151;REANAULT;CLIO CLASSIC;2005;1000000;900000;798
3152;SEAT;IBIZA;2013;;;87
3153;AUDI;Q5;2016;;;730
3154;AUDI;AUDI A1;2015;2700000;2000000;19
3155;RENAULT;SYMBOLE;2017;;;957
3156;RENAULT;CLIO;2014;1296500;1296500;187
3157;SKODA;OCTAVIA;2009;3500000;500000;120
3158;TOYOTA;YARIS;2006;;;1359
3159;PEUGEOT;208;2014;;;1429
3160;RENAULT;KANGOO;2014;;;881
3161;HYUNDAI;ATOS;2011;750000;600000;1512
3162;VOLKS WAGEN;GOL;2006;800000;800000;149
3163;NISSAN;TIDA;2007;1200000;800000;354
3164;OPEL;OPEL;2017;2750000;2000000;1747
3165;MERCEDES;CLC;2010;2700000;2500000;963
3166;AUDI;A6;2016;5715000;5715000;775
3167;TOYOTA;LAND CRUISER;1997;9000000;580000;1771
3168;MERCEDES;CLC;2012;2700000;1850000;1011
3169;MERCEDES;ML;2016;6000000;2500000;1998
3170;RENAULT;CAPTUR;2016;;;902
3171;HYUNDAI;HYUNDAI;2014;;;1356
3172;MERCEDES;CDI;2015;6000000;5000000;501
3173;MARUTI;MARUTI;2011;800000;500000;1036
3174;KIA;SPORTAGE;2016;;;1111
3175;VOLKSWAGEN;TIGUAN;2017;;;728
3176;RENAULT;CLIO;2004;1500000;722000;1209
3177;HYUNDAI;I10;2013;;;1032
3178;CHEVROLET;CAPTIVA;2010;;;727
3179;DACIA;STEPWAY;2017;;;142
3180;RENAULT;SYMBOL;2017;;;1489
3181;KIA;RIO;2009;1700000;700000;1103
3182;HYUNDAI;HYUNDAI;2014;;;1137
3183;RENAULT;CAPTUR;2015;1932500;1500000;1147
3184;RENAULT;SYMBOL;2009;1000000;1000000;281
3185;FORD;FIESTA;2015;;;993
3186;VOLKS WAGEN;TOUAREG;2013;4000000;3000000;1670
3187;SKODA;RAPID;2013;1550000;1450000;708
3188;RENAULT;MASTER;2014;;;780
3189;PEUGEOT;208;2015;;;852
3190;MERCEDES;CLASSE E;2013;3800000;3500000;1900
3191;DACIA;STEPWAY;2017;;;1866
3192;MARUTI;MARUTI;2008;900000;500000;240
3193;CITROEN;C ELYSEE;2014;1800000;1550000;94
3194;FORD;FIESTA;2014;;;1606
3195;HYUNDAI;I10;2017;;;603
3196;RENAULT;CLIO4;2014;1640000;1500000;520
3197;PEUGEOT;207;2008;1200000;500000;1785
3198;CITROEN;BERLINGO;2017;3000000;2400000;537
3199;RENAULT;SYMBOLE;2009;1100000;800000;1823
3200;RENAULT;KANGOO;2012;2200000;1450000;1841
3201;VOLKSWAGEN;CADDY;2008;;;182
3202;HYUNDAI;GETZ;2009;1000000;900000;1027
3203;LAND ROVER;EVOQUE;2016;7000000;5000000;1024
3204;PEUGEOT;BIPPER;2010;;;650
3205;VOLKS WAGEN;GOLF7;2016;4000000;1700000;1104
3206;BYD;BYD;2013;;;2
3207;RENAULT;SYMBOL;2017;;;1372
3208;RENAULT;CLIO4;2016;1867500;1867500;394
3209;DACIA;SANDERO;2016;;;910
3210;DACIA;DUSTER;2012;;;968
3211;CHEVROLET;SPARK LS;2012;1000000;900000;1478
3212;RENAULT;MEGANE;2010;1600000;1000000;1085
3213;TOYOTA;RAV4;2017;;;709
3214;CITROEN;CITROEN;2012;200000;100000;1767
3215;OPEL;CORSA;2017;;;263
3216;TOYOTA;RAV4;2017;4800000;2800000;1692
3217;RENAULT;SYMBOL;2017;;;1516
3218;DACIA;DUSTER;2012;;;355
3219;DACIA;SANDERO;2016;;;44
3220;HYUNDAI;I10;2017;;;258
3221;DACIA;DUSTER;2015;;;1873
3222;RENAULT;KONGOO;2010;;;1520
3223;LAND ROVER;LAND ROVER;2011;3000000;3000000;708
3224;RENAULT;SCENIC;2002;1200000;540000;317
3225;VOLKS WAGEN;TIGWAN;2017;6964500;6000000;1179
3226;NISSAN;NAVARA;2011;2350000;1000000;1899
3227;VOLKS WAGEN;GOLF7;2014;2160000;2160000;1437
3228;HYUNDAI;I10;2017;;;859
3229;PEUGEOT;PARTNER;2001;500000;500000;1472
3230;PEUGEOT;PARTNER;2013;1500000;1380000;1119
3231;VOLKS WAGEN;GOLF;2015;;;390
3232;PEUGEOT;PARTNER;1999;1200000;800000;111
3233;CHEVROLET;AVEO;2011;;;282
3234;SUZUKI;SX4;2008;1300000;800000;1473
3235;MERCEDES;SPRINTER;2017;5025000;4773750;107
3236;CHEVROLET;SAIL;2012;;;1782
3237;FIAT;FIAT;2000;500000;500000;898
3238;SKODA;FABIA;2015;1599000;1700000;1086
3239;HYUNDAI;CRETA;2017;;;979
3240;FIAT;PALIO;2004;700000;700000;1458
3241;CHEVROLET;AVEO;2009;;;530
3242;MERCEDES;CLASSE A;2017;4000000;4000000;392
3243;VOKSWAGEN;POLO;2013;;;850
3244;KIA;PICANTO;2007;;;588
3245;RENAULT;MEGANE;2000;1200000;500000;1906
3246;RENAULT;SYMBOL;2014;;;878
3247;SEAT;LEON;2014;;;1628
3248;PEUGEOT;301;2014;;;1555
3249;BMW;X1;2014;5500000;1800000;167
3250;PEUGEOT;306;1995;1100000;350000;391
3251;PEUGEOT;206;2012;;;727
3252;SEAT;IBIZA;2012;;;523
3253;SKODA;FABIA;2017;;;1611
3254;FORD;FIESTA;2016;1324598;1100000;465
3255;SEAT;IBIZA;2012;;;1838
3256;AUDI;A4;2009;4650000;1500000;1540
3257;SEAT;IBIZA;2014;;;95
3258;CHEVROLET;AVEO;2013;800000;800000;1317
3259;HYUNDAI;I10;2014;975000;975000;582
3260;HYUNDAI;H100;2007;3000000;500000;644
3261;MAZDA;MAZDA;1982;180000;150000;893
3262;TOYOTA;TOYOTA;2014;1400000;1400000;49
3263;VOLKSWAGEN;CADDY;2008;1500000;1000000;274
3264;PEUGEOT;BOXER;2012;2500000;1500000;605
3265;OPEL;CORSA;2009;1300000;1000000;1168
3266;FIAT;QUBO;2016;1700000;1700000;606
3267;SKODA;RAPID;2014;2000000;2000000;1427
3268;RENAULT;CLIO 4;2015;;;936
3269;TOYOTA;YARIS;2016;1667000;1500000;431
3270;NISSAN;HARDBODY;2013;;;113
3271;VOLKS WAGEN;TIGWAN;2015;5000000;4000000;123
3272;RENAULT;CLIO4;2015;;;1146
3273;VOKSWAGEN;POLO;2012;;;1236
3274;PEUGEOT;308;2012;;;1448
3275;VOLKSWAGEN;POLO;2006;1250000;600000;512
3276;PEUGEOT;PARTNER;2017;2000000;2000000;1867
3277;VOLKSWAGEN;POLO;2015;;;59
3278;NISSAN;QUASHQAI;2011;3000000;800000;1580
3279;RENAULT;TRAFIC;2012;2400000;1600000;41
3280;DACIA;SANDERO;2017;;;610
3281;SSANGYONG;KORANDO;2014;2000000;1780000;1044
3282;RENAULT;MEGANE;2004;1300000;700000;987
3283;VOLKSWAGEN;POLO;2015;;;716
3284;SEAT;IBIZA;2017;;;970
3285;CITROEN;DS4;2017;4673040;4100000;1849
3286;PEUGEOT;PARTNER;2008;;;292
3287;SKODA;YETI;2013;;;182
3288;PEUGEOT;PARTNAIR;2001;1600000;600000;1137
3289;VOLSKSWAGEN;CADDY;2014;1800000;1450000;1680
3290;HYUNDAI;I10;2016;;;486
3291;PEUGEOT;208;2015;;;1845
3292;VOLKSWAGEN;CADY;2015;2619000;2400000;1883
3293;SKODA;OCTAVIA;2016;;;1579
3294;PEUGEOT;BIPPER;2010;1300000;700000;276
3295;MERCEDES;C220;2007;3000000;1500000;454
3296;CITROEN;NEMO;2009;1520000;1000000;842
3297;VOLKS WAGEN;GOLF;2014;2200000;1900000;1341
3298;KIA;SPORTAGE;2016;;;420
3299;TOYOTA;ECHO;2006;600000;500000;1648
3300;CITROEN;C4;2014;;;743
3301;AUDI;A5;2015;5500000;4600000;961
3302;CITROEN;SAXO;2002;600000;300000;1094
3303;KIA;KIA;2007;1000000;800000;119
3304;PEUGEOT;206;2012;1000000;750000;77
3305;PEUGEOT;208;2015;;;1682
3306;DACIA;SANDERO;2017;;;147
3307;VOKSWAGEN;POLO;2012;1300000;600000;1701
3308;RENAULT;SYMBOLE;2017;1499500;1400000;259
3309;RENAULT;CLIO3;2008;1600000;1000000;3
3310;AUDI;A6;2017;8650000;8000000;1531
3311;HYUNDAI;I10;2017;;;393
3312;HYUNDAI;I10;2017;;;1302
3313;PEUGEOT;EXPERT;2013;1600000;1600000;563
3314;DACIA;STEPWAY;2017;;;1163
3315;DACIA;LOGAN;2015;;;1138
3316;VOKSWAGEN;POLO;2011;1500000;1400000;811
3317;PEUGEOT;106;1999;1400000;300000;1520
3318;RENAULT;CLIO4;2015;;;447
3319;HAFEI;HERBIN;2012;1000000;650000;1399
3320;KIA;RIO;2015;;;912
3321;NISSAN;MICRA;2016;;;1427
3322;SEAT;LEON;2011;1200000;1000000;1981
3323;GREAT WALL;GREAT WALL;2014;1480000;1400000;1136
3324;HYUNDAI;ACCENT;2014;;;929
3325;JMC;DOUBLE CABINE BENNE;2013;1700000;1700000;1849
3326;MARUTI;800;2006;800000;400000;1257
3327;BYD;BYD;2011;1000000;500000;1236
3328;SUZUKI;ALTO;2016;1229000;1229000;1443
3329;HYUNDAI;ATOS;2007;1100000;1100000;1382
3330;RENAULT;CLIO 3;2009;;;906
3331;SUZUKI;ERTIGA;2015;1520000;1520000;497
3332;TOYOTA;YARIS;2007;1300000;1000000;1568
3333;PEUGEOT;206;2003;;;1186
3334;SUZUKI;SUZUKI;2012;1100000;900000;1318
3335;HYUNDAI;H1;2013;1500000;1500000;24
3336;CAMIONETTE;HARBIN;2008;1000000;500000;886
3337;RENAULT;SYMBOL;2017;;;542
3338;HYUNDAI;ACCENT;2016;;;1035
3339;PEUGEOT;BIPPER;2015;;;757
3340;HYUNDAI;ATOS;2004;;;78
3341;CHEVROLET;OPTRA;2011;1700000;1000000;1240
3342;RENAULT;CAPTUR;2016;;;409
3343;MERCEDES;A;2015;10000000;3300000;1270
3344;RENAULT;CLIO 4;2019;2500000;2500000;844
3345;SEAT;IBIZA;2014;;;1237
3346;CITROEN;XARA;2003;1500000;900000;1886
3347;SKODA;FABIA;2011;1395384;1000000;1792
3348;AUDI;AUDI;2003;3000000;950000;1682
3349;RENAULT;MASTER;2017;4000000;3500000;554
3350;SEAT;IBIZA;2017;;;557
3351;PEUGEOT;PARTNER;2016;1567777;1300000;1805
3352;KIA;PICANTO;2016;;;1081
3353;RENAULT;R19;1990;600000;400000;1404
3354;AUDI;A4;2011;4000000;3000000;559
3355;RENAULT;MASTER;1996;2000000;600000;904
3356;VOLKSWAGEN;POLO;2010;1200000;1200000;206
3357;PEUGEOT;PARTNER;2012;1180000;900000;38
3358;GREAT WALL;FLORID;2012;1200000;1000000;318
3359;DACIA;STEPWAY;2017;;;1998
3360;RENAULT;MASTER;2012;2589000;1500000;550
3361;VOLKSWAGEN;VOLKSWAGEN;2015;1300000;1000000;736
3362;DACIA;STEPWAY;2017;;;1292
3363;VOLKS WAGEN;GOLF7;2013;;;1411
3364;RENAULT;LAGUNA;1996;2700000;600000;1997
3365;RENAULT;CLIO;2008;;;677
3366;SEAT;IBIZA;2017;1600000;2800000;265
3367;SUZUKI;SWIFT;2009;1500000;1200000;254
3368;MAHINDRA;MAHINDRA;2007;1200000;900000;1673
3369;TOYOTA;RAV4;2015;5000000;2000000;1696
3370;CITROEN;CACTUS;2015;2600000;2300000;924
3371;VOLKS WAGEN;GOLF 5;2007;2250000;1200000;1344
3372;TOYOTA;YARIS;2006;;;1777
3373;PORCHE;PORCHE;2018;10000000;10000000;1186
3374;SKODA;FABIA;2014;;;1542
3375;RENAULT;CLIO3;2012;1400000;1200000;1874
3376;VOLKSWAGEN;T5;2015;2849000;2849000;1072
3377;CITROEN;BERLINGO;2015;2000000;2000000;480
3378;HYUNDAI;ATOS;2000;800000;400000;39
3379;KIA;SPORTAGE;2015;2600000;2330000;1491
3380;PEUGEOT;208;2013;;;1018
3381;VOLKSWAGEN;JETTA;2012;1500000;1200000;785
3382;PEUGEOT;206;2006;900000;550000;669
3383;SKODA;FABIA;2014;;;1204
3384;HYUNDAI;ACCENT;2011;1040000;700000;1654
3385;VOLKSWAGEN;CADDY;2014;;;437
3386;RENAULT;RENAULT;2019;5000000;2000000;444
3387;NISSAN;NISSAN;2006;1200000;800000;102
3388;SSANGYONG;KORANDO;2015;2000000;1600000;664
3389;SEAT;IBIZA;2016;;;103
3390;RENAULT;KONGOO;2010;1200000;1000000;1158
3391;FIAT;PUNTO;2015;;;1565
3392;RENAULT;MEGANE 3;2010;1700000;750000;1434
3393;FORD;FIESTA;2015;;;1111
3394;VOLKS WAGEN;GOLF;2010;1300000;1000000;409
3395;RENAULT;MASTER;2014;2500000;1600000;1863
3396;RENAULT;R19;1994;500000;300000;283
3397;HYUNDAI;GRAND I10;2017;1729000;1600000;717
3398;VOLKS WAGEN;PASSAT;2006;6000000;1200000;1710
3399;PEUGEOT;301;2017;1700000;1000000;1639
3400;RENAULT;MEGANE;2012;;;537
3401;DFSK;DFSK;2013;;;1241
3402;DACIA;SANDERO;2017;;;916
3403;HONDA;ACCOR;2009;900000;810000;249
3404;DACIA;DUSTER;2022;1450000;3000000;1728
3405;LAND ROVER;LAND ROVER;2014;;;489
3406;AUDI;A6;2013;5500000;3000000;1665
3407;RENAULT;SYMBOLE;2016;;;1124
3408;VOLKS WAGEN;GOLF;2011;;;364
3409;HYUNDAI;I10;2017;;;917
3410;KIA;SPORTAGE;2017;;;735
3411;FORD;FOCUS;2010;1000000;720000;1911
3412;FORD;FIESTA;2012;1270000;1000000;1654
